shipping_date,seller_name,buyer_name,buyer_address,buyer_city,buyer_zipcode,kode_resi
2022-10-22,beau pamore,Bernie Prajoga,Jl Casa 2,Kota Bandung,16858,8190–2022-10-21–2022-10-22–44–235
2022-10-22,ACE Indonesia,Beata Ida Hartono,Jl Tj Batu 21 J/11,Kota Pasuruan,16975,8051–2022-10-19–2022-10-22–28–98
2022-10-22,Apotek Batu Permata Bandung,BELLYANAWATY BUDIMAN,Jl Pangkalan,Jakarta Selatan,15508,8281–2022-10-21–2022-10-22–32–288
2022-10-22,PURBASARI INDONESIA,Elsa Djauhari,Jl Ngagel Tirtosari 19,Kota Pasuruan,16072,8617–2022-10-19–2022-10-22–92–249
2022-10-22,KoboiTech,David Kristian,Jl Gedeh 30-A,Sumatera Utara,15313,8612–2022-10-21–2022-10-22–81–74
2022-10-22,Lavios,Darwin Silalahi,Jl Banyumanik Raya 77,Kota Solo,17056,8411–2022-10-20–2022-10-22–76–28
2022-10-22,Deli office automative,Evi Yulisma Harahap,Jl Kerinci 19,Jakarta Pusat,16526,8249–2022-10-20–2022-10-22–104–64
2022-10-22,Monellina Fashion,Emil Abeng,Jl Kutisari Raya 12,Kota Pasuruan,16049,8241–2022-10-19–2022-10-22–97–179
2022-10-22,Pigeon Teens Indonesia,Execorp Limited,Jl Raden Saleh Ruko Metro Permata Bl A-2/33,Jakarta Pusat,15758,8605–2022-10-20–2022-10-22–107–237
2022-10-22,Apotek Sana Farma Majapahit,Mugijanto Sugijono,Jl Dahlia Bl E/6 Kompl Tmn Modern,Jakarta Selatan,15432,8420–2022-10-20–2022-10-22–124–308
2022-10-22,Emina Official Store,Benjamin Subrata,Jl Empu Sendok 30,Jakarta Selatan,16045,7974–2022-10-19–2022-10-22–36–234
2022-10-22,Quantum Home Appliances,Christian Parlaungan Mulyanto,Jl Cipaku I 43,Jakarta Pusat,16393,8210–2022-10-20–2022-10-22–60–18
2022-10-22,CENTURY HEALTHCARE,Muddai Madang,Jl Nibung Raya 129,Sumatera Utara,16421,8540–2022-10-21–2022-10-22–123–275
2022-10-22,happymartonline,Efrem Wardhana,Jl Salemba Raya Psr Kenari AKS 12,Jakarta Pusat,16239,8705–2022-10-19–2022-10-22–88–9
2022-10-22,Aerostreet,Darjoto Setyawan,Jl Stasiun 30 Kel Tanjung Gusta,Sumatera Utara,17130,8707–2022-10-21–2022-10-22–67–120
2022-10-22,CrafTex,Evi Hamdani,Jl Senen Raya Proy Senen Bl IV P-4/11,Jakarta Pusat,16417,8468–2022-10-20–2022-10-22–102–114
2022-10-22,YOU Beauty Official,Benny Tenges,Jl Gn Rahayu 1 A,Kota Bandung,16993,8175–2022-10-20–2022-10-22–40–225
2022-10-22,House of Smith Official,Execorp Limited,Jl Raden Saleh Ruko Metro Permata Bl A-2/33,Jakarta Pusat,15758,7939–2022-10-21–2022-10-22–107–118
2022-10-22,Herbal Store Bharata,BELLYANAWATY BUDIMAN,Jl Pangkalan,Jakarta Selatan,15508,8168–2022-10-21–2022-10-22–32–294
2022-10-22,Apotek Sami Sehat Delanggu,Evert Jimmy Lengkong,Jl Jend Urip Sumohardjo 31 E,Jakarta Pusat,17061,8088–2022-10-21–2022-10-22–101–306
2022-10-22,web komputindo,Eka Sinto Kasih Tjia,Jl Sri Tanjung Pd Wage Indah F/17-19,Kota Pasuruan,15430,8091–2022-10-20–2022-10-22–90–102
2022-10-22,Armor_Shop,Evelyn Luciana Soeyapto,Jl Lodan Raya 1 Bl BE,Jakarta Pusat,15959,8489–2022-10-21–2022-10-22–100–265
2022-10-22,Deli Stationery,Efendi Boedhiman,Jl Pejaten Brt 10 A,Jakarta Selatan,16965,8502–2022-10-20–2022-10-22–86–56
2022-10-22,Fahrich Official Shop,Amaluddin Djambak,Jl Raya Kosambi 8,Jakarta Barat,15683,8547–2022-10-20–2022-10-22–8–146
2022-10-22,inayafashion,Andre Johannes Mamuaya,Jl Arjuna III/15,Jakarta Selatan,15636,8538–2022-10-19–2022-10-22–20–178
2022-10-22,Starco Official Store,Bing Gondosubroto,Jl Prof Dr Latumeten 23,Jakarta Pusat,16339,8648–2022-10-20–2022-10-22–49–7
2022-10-22,Quantum Home Appliances,Mugijanto Sugijono,Jl Dahlia Bl E/6 Kompl Tmn Modern,Jakarta Selatan,15432,8104–2022-10-21–2022-10-22–124–18
2022-10-23,Apotek Rio Bekasi Selatan,BEATRICE EL,Jl Kb Jeruk 10,Jakarta Selatan,17233,8227–2022-10-20–2022-10-23–30–284
2022-10-23,Mesindo Jaya,Beatrice El,Jl Tambak Anakan 9,Kota Pasuruan,17022,8587–2022-10-20–2022-10-23–29–220
2022-10-23,Deli Stationery,Christiana Halim,Jl Mampang Prapatan Raya 18,Jakarta Pusat,17224,7957–2022-10-22–2022-10-23–63–56
2022-10-23,Freestyle-Official,Bernie Prajoga,Jl Casa 2,Kota Bandung,16858,8677–2022-10-21–2022-10-23–44–119
2022-10-23,officeXpres,Darwin Silalahi,Jl Banyumanik Raya 77,Kota Solo,17056,8048–2022-10-22–2022-10-23–76–96
2022-10-23,FZR3,Andre Johannes Mamuaya,Jl Arjuna III/15,Jakarta Selatan,15636,8764–2022-10-20–2022-10-23–20–116
2022-10-23,officeXpres,Evi Hamdani,Jl Senen Raya Proy Senen Bl IV P-4/11,Jakarta Pusat,16417,8451–2022-10-21–2022-10-23–102–96
2022-10-23,SANSAN_TOOLS,Edy Susanto,Jl Gaperta Ujung 58,Sumatera Utara,16887,8572–2022-10-20–2022-10-23–84–51
2022-10-23,Maybelline Official Shop,Andiko Ardi Purnomo,Jl Cipinang Cempedak II 14,Jakarta Selatan,16266,8709–2022-10-22–2022-10-23–18–253
2022-10-23,oteweshopid,Eko Budianto,Jl Raden Saleh 1 B-D,Jakarta Pusat,16110,8011–2022-10-20–2022-10-23–91–212
2022-10-23,Aerostreet,Eiffel Tedja,Jl Kwitang Raya 8 Ged Senatama,Jakarta Pusat,16366,8543–2022-10-20–2022-10-23–89–120
2022-10-23,PINZY Official Store,Anak Agung Gde Agung,Jl Sisingamangaraja Km 5.5/10,Sumatera Utara,16555,8331–2022-10-22–2022-10-23–9–11
2022-10-23,To Sehat Jakarta,Bernie Prajoga,Jl Casa 2,Kota Bandung,16858,8295–2022-10-21–2022-10-23–44–247
2022-10-23,Satu Elektronik,Hioe Isenta,Jl Pekayon 4,Jakarta Barat,16966,7995–2022-10-20–2022-10-23–109–25
2022-10-23,House of Smith Official,Amalia Aristiningsih,Jl Gn Sahari 51/12 A,Jakarta Barat,16325,8302–2022-10-22–2022-10-23–7–118
2022-10-23,Apotek Apollo Surabaya,JENNY WIDJAJA,Jl Hayam Wuruk 120,Jakarta Barat,15841,8107–2022-10-20–2022-10-23–116–301
2022-10-23,KremlinOfficial,Hioe Isenta,Jl Pekayon 4,Jakarta Barat,16966,8633–2022-10-20–2022-10-23–109–122
2022-10-23,officeXpres,Christian Sugiarto,Jl Cikini Raya 90 Hias Rias Plaza,Jakarta Pusat,15190,8561–2022-10-20–2022-10-23–62–96
2022-10-23,ACE Indonesia,Ance Anggraeny,Jl Garuda Dlm I Bl B/47,Kota Bandung,16576,7936–2022-10-22–2022-10-23–11–98
2022-10-23,Graha Printing,Darwin Sutanto,Jl Cilincing Raya 43 A,Jakarta Pusat,17010,8515–2022-10-20–2022-10-23–78–82
2022-10-23,Topone 88,Betty Ang,Jl Kakap III 25,Jakarta Selatan,17260,8342–2022-10-22–2022-10-23–45–167
2022-10-23,YOU Beauty Official,Darwin Leo,Jl Cikini Raya 8,Jakarta Pusat,16509,7962–2022-10-21–2022-10-23–75–225
2022-10-23,Indah Jaya Tools,Amaluddin Djambak,Jl Raya Kosambi 8,Jakarta Barat,15683,8321–2022-10-22–2022-10-23–8–20
2022-10-23,Miisoo Official Shop,Johana Poedjokerto,Jl KH Zainul Arifin 35,Jakarta Selatan,15151,8424–2022-10-20–2022-10-23–121–5
2022-10-23,Markotashop,Beatrice El,Jl Tambak Anakan 9,Kota Pasuruan,17022,8063–2022-10-20–2022-10-23–29–189
2022-10-23,ecinos,Bayu Irianto,Jl Soka 24,Kota Bandung,16999,8260–2022-10-20–2022-10-23–25–193
2022-10-23,anjarisshop,Darmawansjah Setiawan,Jl Raya Bekasi Km 25/95,Jakarta Pusat,16825,8693–2022-10-21–2022-10-23–70–177
2022-10-23,DUMA Official,Efrem Wardhana,Jl Salemba Raya Psr Kenari AKS 12,Jakarta Pusat,16239,8694–2022-10-21–2022-10-23–88–174
2022-10-23,majafashionhouse,Alwi Alatas,Jl Tanjung 2,Kota Solo,17087,8103–2022-10-22–2022-10-23–4–187
2022-10-24,Madame Gie Official,Andre Sukendra Atmadja,Jl Laksda M Nazir 11 U,Jakarta Selatan,16483,8491–2022-10-21–2022-10-24–22–252
2022-10-24,Wakata Living,BHAYANG SURYADIMADJA,Jl Gondangdia Lama 24,Jakarta Pusat,16116,8386–2022-10-23–2022-10-24–46–4
2022-10-24,Livehaf Official,Elsa Djauhari,Jl Ngagel Tirtosari 19,Kota Pasuruan,16072,7966–2022-10-23–2022-10-24–92–123
2022-10-24,Livehaf Official,Hioe Isenta and Ivy Lianawati,Jl Raya Alternatif Cibubur 23,Jakarta Pusat,17067,8139–2022-10-23–2022-10-24–110–123
2022-10-24,GrosirPakaianRajut,Christian Sugiarto,Jl Cikini Raya 90 Hias Rias Plaza,Jakarta Pusat,15190,8024–2022-10-22–2022-10-24–62–186
2022-10-24,DUMA Official,Hiswara Natawindjaja,Jl Raya Cakung Cilincing Gud Inkopal,Jakarta Barat,17159,8045–2022-10-23–2022-10-24–112–174
2022-10-24,BEAUTYHAULINDO,Beny Haryanto,Jl Karbela Brt 9 RT 004/04,Jakarta Selatan,17216,8055–2022-10-22–2022-10-24–42–243
2022-10-24,Belanja Elektronik,Allan Tjahja Tjao,Jl Denai 40,Sumatera Utara,15934,8740–2022-10-22–2022-10-24–1–8
2022-10-24,Oxihom,Bimo Surono,Jl Lodan 23,Jakarta Pusat,16487,8090–2022-10-23–2022-10-24–48–15
2022-10-24,SWEPO Official Store,Andi Achmad Dara,Jl Sumagung III Kav Bulak K/5,Jakarta Utara,16681,7946–2022-10-22–2022-10-24–14–197
2022-10-24,Agenjaketbandung,BEATRICE EL,Jl Kb Jeruk 10,Jakarta Selatan,17233,7931–2022-10-22–2022-10-24–30–125
2022-10-24,Emina Official Store,Bayu Prawitasari,Jl Rajawali 24,Sumatera Utara,16282,8204–2022-10-23–2022-10-24–26–234
2022-10-24,play with kiddos,Evi Wikarsa,Jl Dewi Sartika 357 C,Jakarta Pusat,15415,7960–2022-10-21–2022-10-24–103–113
2022-10-24,LT Pro Official,David Kristian,Jl Gedeh 30-A,Sumatera Utara,15313,8025–2022-10-23–2022-10-24–81–257
2022-10-24,Wardah Official,Eko Budianto,Jl Raden Saleh 1 B-D,Jakarta Pusat,16110,8198–2022-10-22–2022-10-24–91–251
2022-10-24,BEAUTYHAULINDO,Johan Soedibjo,Jl Probolinggo 5,Jakarta Barat,17273,8197–2022-10-22–2022-10-24–118–243
2022-10-24,StreetWearSupply,Darmo Suwito Barwin,Jl Jelambar Ilir 2,Jakarta Pusat,15353,8157–2022-10-23–2022-10-24–73–138
2022-10-24,X-Urband Official,Bernie Prajoga,Jl Casa 2,Kota Bandung,16858,7990–2022-10-21–2022-10-24–44–124
2022-10-24,gotasa,Darwin Silalahi,Jl Banyumanik Raya 77,Kota Solo,17056,8642–2022-10-21–2022-10-24–76–208
2022-10-24,CARTEXBLANCHE,Christian Nainggolan,Jl Raya Ciracas 4,Jakarta Pusat,15285,8044–2022-10-23–2022-10-24–59–209
2022-10-24,Aerostreet,Andi Achmad Dara,Jl Sumagung III Kav Bulak K/5,Jakarta Utara,16681,8551–2022-10-21–2022-10-24–14–120
2022-10-24,JOYKO Official,Andi Zainal A. Dulung,Jl Pagesangan IV 41,Kota Pasuruan,16529,8571–2022-10-23–2022-10-24–17–99
2022-10-24,AnR-Shop,Eka Sinto Kasih Tjia,Jl Sri Tanjung Pd Wage Indah F/17-19,Kota Pasuruan,15430,8476–2022-10-22–2022-10-24–90–170
2022-10-24,sansscollection,Darwin Soegiatto,Jl Industri XXIV 988-989,Kota Solo,15213,8465–2022-10-21–2022-10-24–77–199
2022-10-24,luxcrime,Eiffel Tedja,Jl Kwitang Raya 8 Ged Senatama,Jakarta Pusat,16366,8180–2022-10-23–2022-10-24–89–227
2022-10-24,Menjual Serba Ada,Irwan Hermanto,Jl Albaido I 29-30,Jakarta Barat,15246,8085–2022-10-21–2022-10-24–113–162
2022-10-24,CENTURY HEALTHCARE,Christian Parlaungan Mulyanto,Jl Cipaku I 43,Jakarta Pusat,16393,8403–2022-10-22–2022-10-24–60–275
2022-10-25,Kasirco,Andre Abdi,Jl Mangga Besar XIII RT 12/02,Jakarta Selatan,15173,8606–2022-10-24–2022-10-25–19–75
2022-10-25,ipstore_id,Darminto Hartono,Jl Setiabudi 186,Kota Bandung,17151,8609–2022-10-22–2022-10-25–72–204
2022-10-25,VICTORY FILTER16,Benny Tenges,Jl Gn Rahayu 1 A,Kota Bandung,16993,8087–2022-10-24–2022-10-25–40–1
2022-10-25,Ailive Store,Effendy Husin,Jl Ampera Raya Kav I/5 Ged Satmarindo Lt 2,Jakarta Pusat,16277,8380–2022-10-22–2022-10-25–87–29
2022-10-25,AINUN17 SHOP,Elvina Jonas Jahja,Jl Kayu Putih 7 A 8 Pulo Gadung,Jakarta Pusat,17050,8475–2022-10-24–2022-10-25–94–72
2022-10-25,STUDIO TROPIK,Beata Ida Hartono,Jl Tj Batu 21 J/11,Kota Pasuruan,16975,8421–2022-10-22–2022-10-25–28–226
2022-10-25,PAKAN LOVEBIRD MBOK DEWI,BELLYANAWATY BUDIMAN,Jl Pangkalan,Jakarta Selatan,15508,8334–2022-10-24–2022-10-25–32–132
2022-10-25,safirablazer. id,Bayu Prawitasari,Jl Rajawali 24,Sumatera Utara,16282,8164–2022-10-23–2022-10-25–26–222
2022-10-25,Solusi Fingerprint,Eko Budianto,Jl Raden Saleh 1 B-D,Jakarta Pusat,16110,8520–2022-10-22–2022-10-25–91–66
2022-10-25,Make Over Official Shop,Bayu Virgan Triyatno,Jl Kota Denpasarkpapan 29-31,Jakarta Selatan,15536,8423–2022-10-22–2022-10-25–27–224
2022-10-25,LUXEWARES,Darminto Hartono,Jl Setiabudi 186,Kota Bandung,17151,7970–2022-10-24–2022-10-25–72–19
2022-10-25,Indah Jaya Tools,Bengt Carl Gustav Thornberg,Jl Arteri Mangga Dua Raya Pus Perdag Psr Pagi Mangga Dua Bl B/132,Jakarta Selatan,16702,8254–2022-10-23–2022-10-25–35–20
2022-10-25,CARTEXBLANCHE,Eko Budianto,Jl Raden Saleh 1 B-D,Jakarta Pusat,16110,8488–2022-10-23–2022-10-25–91–209
2022-10-25,PURBASARI INDONESIA,Benny Tjokrosapoetro,Jl Cideng Tmr 38,Jakarta Selatan,15744,8683–2022-10-22–2022-10-25–41–249
2022-10-25,Sora Knit,Darmansjah Darsono,Jl Bantir 10 50651,Kota Solo,15323,8311–2022-10-22–2022-10-25–69–203
2022-10-25,keely acc,Darmansjah Darsono,Jl Bantir 10 50651,Kota Solo,15323,8125–2022-10-23–2022-10-25–69–26
2022-10-25,GMF2015,Evie Raviana,Jl Tmn Duta Mas Bl B-4/2,Jakarta Pusat,15274,8283–2022-10-24–2022-10-25–105–163
2022-10-25,Livehaf Official,ELVIN TJANDRA,Jl Tebet Tmr Dalam 7-I/5,Jakarta Pusat,16610,8152–2022-10-24–2022-10-25–93–123
2022-10-25,ETC.OriginalSupply,Hiswara Natawindjaja,Jl Raya Cakung Cilincing Gud Inkopal,Jakarta Barat,17159,8054–2022-10-23–2022-10-25–112–168
2022-10-25,madun oke,Andre Abdi,Jl Mangga Besar XIII RT 12/02,Jakarta Selatan,15173,8703–2022-10-23–2022-10-25–19–175
2022-10-25,Toko obat palembang,Evi Hamdani,Jl Senen Raya Proy Senen Bl IV P-4/11,Jakarta Pusat,16417,8106–2022-10-24–2022-10-25–102–267
2022-10-25,BEAUTYHAULINDO,Andang Bachtiar,Jl Kedoya Akasia V Bl B/6 RT 006/04,Jakarta Utara,15394,7952–2022-10-22–2022-10-25–12–243
2022-10-25,TheStore Collection,Bobby Andhika,Jl Panti Asuhan 2,Jakarta Pusat,15502,8455–2022-10-23–2022-10-25–54–141
2022-10-25,Livehaf Official,Aluinanto Sandjojo,Jl Inspeksi Saluran Kalimalang 9 A-B,Jakarta Pusat,16035,8654–2022-10-24–2022-10-25–2–123
2022-10-25,Apotek Lucky Star Jakut,Emily Waty Setiawan,Jl Lautze 87,Jakarta Pusat,17176,8687–2022-10-22–2022-10-25–99–309
2022-10-25,SWEPO Official Store,Evert Jimmy Lengkong,Jl Jend Urip Sumohardjo 31 E,Jakarta Pusat,17061,8513–2022-10-23–2022-10-25–101–197
2022-10-26,Belanja Elektronik,Darmo Suwito Barwin,Jl Jelambar Ilir 2,Jakarta Pusat,15353,8375–2022-10-23–2022-10-26–73–8
2022-10-26,MAP.Store,Darmansjah Darsono,Jl Bantir 10 50651,Kota Solo,15323,8160–2022-10-25–2022-10-26–69–49
2022-10-26,fuishop,Hioe Isenta,Jl Pekayon 4,Jakarta Barat,16966,8214–2022-10-25–2022-10-26–109–260
2022-10-26,Apotek Aulia Bekasi Utara,Emily Waty Setiawan,Jl Lautze 87,Jakarta Pusat,17176,8236–2022-10-24–2022-10-26–99–289
2022-10-26,Setia Mandiri Elektronik,Edy Susanto,Jl Gaperta Ujung 58,Sumatera Utara,16887,8059–2022-10-23–2022-10-26–84–41
2022-10-26,MR12 Office,Edy Kosasih,Jl Pd Kelapa Raya Bl BI-4 B-C RT 005/04 Pondok Kelapa,Jakarta Selatan,16647,8275–2022-10-24–2022-10-26–82–103
2022-10-26,Deli Stationery,Emily Stephana Djauhari,Jl Tabanas 22 Kompl Bank,Jakarta Pusat,17000,8279–2022-10-25–2022-10-26–98–56
2022-10-26,Lalulaku,Betty Ang,Jl Kakap III 25,Jakarta Selatan,17260,8306–2022-10-23–2022-10-26–45–6
2022-10-26,Meliyana,Darmansjah Darsono,Jl Bantir 10 50651,Kota Solo,15323,8310–2022-10-23–2022-10-26–69–40
2022-10-26,Herbal Store Bharata,Amalia,Jl Paseban 3 C,Jakarta Barat,16456,8338–2022-10-25–2022-10-26–6–294
2022-10-26,SEDANA AMERTA,Andi Achmad Dara,Jl Sumagung III Kav Bulak K/5,Jakarta Utara,16681,8388–2022-10-24–2022-10-26–14–58
2022-10-26,lapak atk,Emily Stephana Djauhari,Jl Tabanas 22 Kompl Bank,Jakarta Pusat,17000,8394–2022-10-24–2022-10-26–98–92
2022-10-26,AppShoppe,Christiana Halim,Jl Mampang Prapatan Raya 18,Jakarta Pusat,17224,8439–2022-10-25–2022-10-26–63–90
2022-10-26,TOKO BESI TIMUR JAYA,Bayu Irianto,Jl Soka 24,Kota Bandung,16999,8471–2022-10-24–2022-10-26–25–17
2022-10-26,Tissor Official,Edy Suwarno,Jl Ciputat Raya 16,Jakarta Selatan,16820,8507–2022-10-24–2022-10-26–85–62
2022-10-26,Kiswara.co.id-Surabaya,Bintoro Wong,Jl Talang Ujung 40 D,Jakarta Pusat,15341,7996–2022-10-25–2022-10-26–50–104
2022-10-26,DPRINCE,Bernie Prajoga,Jl Casa 2,Kota Bandung,16858,8558–2022-10-24–2022-10-26–44–22
2022-10-26,Energi Herbals,Johan Soedibjo,Jl Probolinggo 5,Jakarta Barat,17273,8559–2022-10-24–2022-10-26–118–262
2022-10-26,OPI Official,Evert Jimmy Lengkong,Jl Jend Urip Sumohardjo 31 E,Jakarta Pusat,17061,7979–2022-10-25–2022-10-26–101–200
2022-10-26,X-Urband Official,BELLYANAWATY BUDIMAN,Jl Pangkalan,Jakarta Selatan,15508,8588–2022-10-23–2022-10-26–32–124
2022-10-26,STUDIO TROPIK,Emily Waty Setiawan,Jl Lautze 87,Jakarta Pusat,17176,8594–2022-10-23–2022-10-26–99–226
2022-10-26,Bless Cosmetics ID,Ananda Soewono,Jl Gorontalo 9,Jakarta Utara,16147,8602–2022-10-23–2022-10-26–10–238
2022-10-26,AINUN17 SHOP,Darmoseputro,Jl Asia Afrika Plaza Senayan,Jakarta Pusat,15472,8610–2022-10-25–2022-10-26–74–72
2022-10-26,agni-idstore,Edy Susanto,Jl Gaperta Ujung 58,Sumatera Utara,16887,8643–2022-10-24–2022-10-26–84–171
2022-10-26,Saku Official,Edy Susanto,Jl Gaperta Ujung 58,Sumatera Utara,16887,7947–2022-10-25–2022-10-26–84–110
2022-10-26,keely acc,ELVIN TJANDRA,Jl Tebet Tmr Dalam 7-I/5,Jakarta Pusat,16610,8099–2022-10-23–2022-10-26–93–26
2022-10-26,Health&Beauty Solution,BENNY IRSJAD,Jl Dr Setiabudhi 315,Jakarta Selatan,15258,8718–2022-10-24–2022-10-26–38–86
2022-10-26,Apotek Sami Sehat Delanggu,Andreas Andikha Bunanta,Jl Mampang Prapatan Raya 106 Plaza Basmar,Jakarta Selatan,16591,8728–2022-10-23–2022-10-26–23–306
2022-10-26,Dear Meee,Edy Kusnadi,Jl Depsos Raya 42 B RT 008/01,Jakarta Selatan,17100,8743–2022-10-25–2022-10-26–83–52
2022-10-26,Lsean,Darwin Sutanto,Jl Cilincing Raya 43 A,Jakarta Pusat,17010,8748–2022-10-23–2022-10-26–78–34
2022-10-26,Apotek Rio Bekasi Selatan,Andreas Andikha Bunanta,Jl Mampang Prapatan Raya 106 Plaza Basmar,Jakarta Selatan,16591,7927–2022-10-24–2022-10-26–23–284
2022-10-27,Goto Living,Johana Poedjokerto,Jl KH Zainul Arifin 35,Jakarta Selatan,15151,8012–2022-10-26–2022-10-27–121–36
2022-10-27,GMF2015,Bengt Carl Gustav Thornberg,Jl Arteri Mangga Dua Raya Pus Perdag Psr Pagi Mangga Dua Bl B/132,Jakarta Selatan,16702,8141–2022-10-24–2022-10-27–35–163
2022-10-27,Electron,Alvin Gozali,Jl Kopo Ruko Kopo Permai Bl 6 AR/17,Kota Bandung,16263,8613–2022-10-25–2022-10-27–3–73
2022-10-27,Wardah Official,Daswi Rayawang,Jl Sunan Giri 1 RT 012/15,Jakarta Pusat,17037,8681–2022-10-25–2022-10-27–79–251
2022-10-27,AMC Onlineshop,Elvina Jonas Jahja,Jl Kayu Putih 7 A 8 Pulo Gadung,Jakarta Pusat,17050,8550–2022-10-25–2022-10-27–94–299
2022-10-27,Belanja Elektronik,Bengt Carl Gustav Thornberg,Jl Arteri Mangga Dua Raya Pus Perdag Psr Pagi Mangga Dua Bl B/132,Jakarta Selatan,16702,8118–2022-10-25–2022-10-27–35–8
2022-10-27,ind_jaket999,Amalia,Jl Paseban 3 C,Jakarta Barat,16456,8352–2022-10-25–2022-10-27–6–147
2022-10-27,Citra Selaras Supliyer,Andi Gunawan Wibowo,Jl H Dilun Raya 113 Kel Ulujami Kec Pesanggrahan,Jakarta Utara,16276,8479–2022-10-25–2022-10-27–15–97
2022-10-27,DBR Premium,Beny Haryanto,Jl Karbela Brt 9 RT 004/04,Jakarta Selatan,17216,7998–2022-10-26–2022-10-27–42–100
2022-10-27,STUDIO TROPIK,Beny Haryanto,Jl Karbela Brt 9 RT 004/04,Jakarta Selatan,17216,7934–2022-10-26–2022-10-27–42–226
2022-10-27,Apotek Sehat Kota Batu,Andi Zainal A. Dulung,Jl Pagesangan IV 41,Kota Pasuruan,16529,8398–2022-10-25–2022-10-27–17–290
2022-10-27,Miisoo Official Shop,Beny Haryanto,Jl Karbela Brt 9 RT 004/04,Jakarta Selatan,17216,8296–2022-10-24–2022-10-27–42–5
2022-10-27,majafashionhouse,Andre Johannes Mamuaya,Jl Arjuna III/15,Jakarta Selatan,15636,8397–2022-10-25–2022-10-27–20–187
2022-10-27,Apotek Sehat Kota Batu,Muhammad Alatas,Jl Psr Blauran Baru C/3,Kota Pasuruan,16687,8053–2022-10-25–2022-10-27–127–290
2022-10-27,OTWOO Indonesia,David Kristian,Jl Gedeh 30-A,Sumatera Utara,15313,8182–2022-10-25–2022-10-27–81–246
2022-10-27,X-Urband Official,Ben Morice,Jl Kembang Indah Utama Bl J-2 A/16-17,Jakarta Selatan,15951,8622–2022-10-25–2022-10-27–33–124
2022-10-27,cakraton,Andi Gunawan Wibowo,Jl H Dilun Raya 113 Kel Ulujami Kec Pesanggrahan,Jakarta Utara,16276,8459–2022-10-26–2022-10-27–15–314
2022-10-27,Vidi Surya Elektrik,Bobby Andhika,Jl Panti Asuhan 2,Jakarta Pusat,15502,8697–2022-10-25–2022-10-27–54–47
2022-10-27,Razient,Bobby Iman Satrio,Jl Kom L Yos Sudarso 27,Jakarta Pusat,15391,8095–2022-10-24–2022-10-27–55–112
2022-10-27,DENPOO OFFICIAL STORE,Darwin Sutanto,Jl Cilincing Raya 43 A,Jakarta Pusat,17010,8018–2022-10-24–2022-10-27–78–39
2022-10-27,Modejacloth,Ananda Soewono,Jl Gorontalo 9,Jakarta Utara,16147,8749–2022-10-26–2022-10-27–10–137
2022-10-27,OTWOO Indonesia,Bob Yanuar,Jl Percetakan Negara II 24,Jakarta Pusat,16675,8413–2022-10-25–2022-10-27–53–246
2022-10-28,AUTOVENTI Official Store,Andang Bachtiar,Jl Kedoya Akasia V Bl B/6 RT 006/04,Jakarta Utara,15394,8313–2022-10-26–2022-10-28–12–105
2022-10-28,STUDIO TROPIK,Elvira Pudjiwati,Jl Raya Pasar Minggu Bl B/12,Jakarta Pusat,16563,8121–2022-10-26–2022-10-28–95–226
2022-10-28,Inteco Official Shop,BENNY IRSJAD,Jl Dr Setiabudhi 315,Jakarta Selatan,15258,8662–2022-10-26–2022-10-28–38–37
2022-10-28,majafashionhouse,Christian Sugiarto,Jl Cikini Raya 90 Hias Rias Plaza,Jakarta Pusat,15190,8329–2022-10-25–2022-10-28–62–187
2022-10-28,PSORIA Official,Dany Subrata,Jl Metro Permata Bl A-2/33,Jakarta Pusat,15640,8589–2022-10-26–2022-10-28–66–318
